t_over_theta,p_tau0,impulse_tau0,p_tau0.25,impulse_tau0.25,p_tau1,impulse_tau1,p_tau4,impulse_tau4
3.128000000000e+01,3.941140039067e-14,1.518583037474e+00,5.432859234500e-14,1.518583037474e+00,6.833100298489e-09,1.518583024976e+00,1.931310567233e-05,1.506686641880e+00
3.128500000000e+01,3.921483521117e-14,1.518583037474e+00,5.405762736024e-14,1.518583037474e+00,6.799020068572e-09,1.518583025010e+00,1.921678115594e-05,1.506686737964e+00
3.129000000000e+01,3.901925040460e-14,1.518583037474e+00,5.378801381899e-14,1.518583037474e+00,6.765109814511e-09,1.518583025043e+00,1.912093706007e-05,1.506686833569e+00
3.129500000000e+01,3.882464108132e-14,1.518583037474e+00,5.351974498088e-14,1.518583037474e+00,6.731368688547e-09,1.518583025077e+00,1.902557098863e-05,1.506686928697e+00
3.130000000000e+01,3.863100237609e-14,1.518583037474e+00,5.325281413919e-14,1.518583037474e+00,6.697795847151e-09,1.518583025111e+00,1.893068055745e-05,1.506687023350e+00
3.130500000000e+01,3.843832944793e-14,1.518583037474e+00,5.298721462062e-14,1.518583037474e+00,6.664390451000e-09,1.518583025144e+00,1.883626339427e-05,1.506687117531e+00
3.131000000000e+01,3.824661748001e-14,1.518583037474e+00,5.272293978518e-14,1.518583037474e+00,6.631151664958e-09,1.518583025177e+00,1.874231713866e-05,1.506687211243e+00
3.131500000000e+01,3.805586167952e-14,1.518583037474e+00,5.245998302598e-14,1.518583037474e+00,6.598078658052e-09,1.518583025210e+00,1.864883944196e-05,1.506687304487e+00
3.132000000000e+01,3.786605727756e-14,1.518583037474e+00,5.219833776908e-14,1.518583037474e+00,6.565170603457e-09,1.518583025243e+00,1.855582796721e-05,1.506687397266e+00
3.132500000000e+01,3.767719952899e-14,1.518583037474e+00,5.193799747335e-14,1.518583037474e+00,6.532426678469e-09,1.518583025276e+00,1.846328038912e-05,1.506687489583e+00
3.133000000000e+01,3.748928371238e-14,1.518583037474e+00,5.167895563026e-14,1.518583037474e+00,6.499846064488e-09,1.518583025308e+00,1.837119439401e-05,1.506687581439e+00
3.133500000000e+01,3.730230512981e-14,1.518583037474e+00,5.142120576376e-14,1.518583037474e+00,6.467427946997e-09,1.518583025340e+00,1.827956767972e-05,1.506687672836e+00
3.134000000000e+01,3.711625910682e-14,1.518583037474e+00,5.116474143007e-14,1.518583037474e+00,6.435171515541e-09,1.518583025373e+00,1.818839795556e-05,1.506687763778e+00
3.134500000000e+01,3.693114099223e-14,1.518583037474e+00,5.090955621759e-14,1.518583037474e+00,6.403075963709e-09,1.518583025405e+00,1.809768294231e-05,1.506687854267e+00
3.135000000000e+01,3.674694615810e-14,1.518583037474e+00,5.065564374666e-14,1.518583037474e+00,6.371140489109e-09,1.518583025436e+00,1.800742037207e-05,1.506687944304e+00
3.135500000000e+01,3.656366999953e-14,1.518583037474e+00,5.040299766947e-14,1.518583037474e+00,6.339364293353e-09,1.518583025468e+00,1.791760798828e-05,1.506688033892e+00
3.136000000000e+01,3.638130793461e-14,1.518583037474e+00,5.015161166984e-14,1.518583037474e+00,6.307746582035e-09,1.518583025500e+00,1.782824354562e-05,1.506688123033e+00
3.136500000000e+01,3.619985540429e-14,1.518583037474e+00,4.990147946312e-14,1.518583037474e+00,6.276286564710e-09,1.518583025531e+00,1.773932480998e-05,1.506688211730e+00
3.137000000000e+01,3.601930787224e-14,1.518583037474e+00,4.965259479598e-14,1.518583037474e+00,6.244983454875e-09,1.518583025562e+00,1.765084955838e-05,1.506688299984e+00
3.137500000000e+01,3.583966082476e-14,1.518583037474e+00,4.940495144630e-14,1.518583037474e+00,6.213836469953e-09,1.518583025593e+00,1.756281557894e-05,1.506688387798e+00
3.138000000000e+01,3.566090977067e-14,1.518583037474e+00,4.915854322297e-14,1.518583037474e+00,6.182844831266e-09,1.518583025624e+00,1.747522067081e-05,1.506688475174e+00
3.138500000000e+01,3.548305024118e-14,1.518583037474e+00,4.891336396579e-14,1.518583037474e+00,6.152007764021e-09,1.518583025655e+00,1.738806264410e-05,1.506688562115e+00
3.139000000000e+01,3.530607778980e-14,1.518583037474e+00,4.866940754526e-14,1.518583037474e+00,6.121324497291e-09,1.518583025686e+00,1.730133931986e-05,1.506688648621e+00
3.139500000000e+01,3.512998799220e-14,1.518583037474e+00,4.842666786244e-14,1.518583037474e+00,6.090794263993e-09,1.518583025716e+00,1.721504853001e-05,1.506688734697e+00
3.140000000000e+01,3.495477644613e-14,1.518583037474e+00,4.818513884885e-14,1.518583037474e+00,6.060416300868e-09,1.518583025746e+00,1.712918811727e-05,1.506688820342e+00
3.140500000000e+01,3.478043877128e-14,1.518583037474e+00,4.794481446624e-14,1.518583037474e+00,6.030189848467e-09,1.518583025777e+00,1.704375593512e-05,1.506688905561e+00
3.141000000000e+01,3.460697060923e-14,1.518583037474e+00,4.770568870649e-14,1.518583037474e+00,6.000114151125e-09,1.518583025807e+00,1.695874984776e-05,1.506688990355e+00
3.141500000000e+01,3.443436762323e-14,1.518583037474e+00,4.746775559144e-14,1.518583037474e+00,5.970188456950e-09,1.518583025836e+00,1.687416773003e-05,1.506689074726e+00
3.142000000000e+01,3.426262549823e-14,1.518583037474e+00,4.723100917275e-14,1.518583037474e+00,5.940412017798e-09,1.518583025866e+00,1.679000746737e-05,1.506689158676e+00
3.142500000000e+01,3.409173994064e-14,1.518583037474e+00,4.699544353175e-14,1.518583037474e+00,5.910784089255e-09,1.518583025896e+00,1.670626695577e-05,1.506689242207e+00
3.143000000000e+01,3.392170667833e-14,1.518583037474e+00,4.676105277928e-14,1.518583037474e+00,5.881303930622e-09,1.518583025925e+00,1.662294410171e-05,1.506689325322e+00
3.143500000000e+01,3.375252146045e-14,1.518583037474e+00,4.652783105557e-14,1.518583037474e+00,5.851970804894e-09,1.518583025954e+00,1.654003682213e-05,1.506689408022e+00
3.144000000000e+01,3.358418005737e-14,1.518583037474e+00,4.629577253006e-14,1.518583037474e+00,5.822783978741e-09,1.518583025983e+00,1.645754304432e-05,1.506689490310e+00
3.144500000000e+01,3.341667826053e-14,1.518583037474e+00,4.606487140128e-14,1.518583037474e+00,5.793742722490e-09,1.518583026012e+00,1.637546070595e-05,1.506689572187e+00
3.145000000000e+01,3.325001188240e-14,1.518583037474e+00,4.583512189668e-14,1.518583037474e+00,5.764846310110e-09,1.518583026041e+00,1.629378775495e-05,1.506689653656e+00
3.145500000000e+01,3.308417675629e-14,1.518583037474e+00,4.560651827251e-14,1.518583037474e+00,5.736094019187e-09,1.518583026070e+00,1.621252214949e-05,1.506689734719e+00
3.146000000000e+01,3.291916873633e-14,1.518583037474e+00,4.537905481368e-14,1.518583037474e+00,5.707485130913e-09,1.518583026098e+00,1.613166185794e-05,1.506689815377e+00
3.146500000000e+01,3.275498369729e-14,1.518583037474e+00,4.515272583358e-14,1.518583037474e+00,5.679018930066e-09,1.518583026127e+00,1.605120485876e-05,1.506689895633e+00
3.147000000000e+01,3.259161753456e-14,1.518583037474e+00,4.492752567398e-14,1.518583037474e+00,5.650694704987e-09,1.518583026155e+00,1.597114914055e-05,1.506689975489e+00
3.147500000000e+01,3.242906616396e-14,1.518583037474e+00,4.470344870486e-14,1.518583037474e+00,5.622511747570e-09,1.518583026183e+00,1.589149270189e-05,1.506690054946e+00
3.148000000000e+01,3.226732552171e-14,1.518583037474e+00,4.448048932428e-14,1.518583037474e+00,5.594469353239e-09,1.518583026211e+00,1.581223355138e-05,1.506690134007e+00
3.148500000000e+01,3.210639156427e-14,1.518583037474e+00,4.425864195826e-14,1.518583037474e+00,5.566566820934e-09,1.518583026239e+00,1.573336970753e-05,1.506690212674e+00
3.149000000000e+01,3.194626026830e-14,1.518583037474e+00,4.403790106059e-14,1.518583037474e+00,5.538803453090e-09,1.518583026267e+00,1.565489919875e-05,1.506690290949e+00
3.149500000000e+01,3.178692763049e-14,1.518583037474e+00,4.381826111274e-14,1.518583037474e+00,5.511178555620e-09,1.518583026294e+00,1.557682006326e-05,1.506690368833e+00
3.150000000000e+01,3.162838966754e-14,1.518583037474e+00,4.359971662370e-14,1.518583037474e+00,5.483691437901e-09,1.518583026322e+00,1.549913034908e-05,1.506690446328e+00
3.150500000000e+01,3.147064241597e-14,1.518583037474e+00,4.338226212985e-14,1.518583037474e+00,5.456341412753e-09,1.518583026349e+00,1.542182811397e-05,1.506690523438e+00
3.151000000000e+01,3.131368193210e-14,1.518583037474e+00,4.316589219480e-14,1.518583037474e+00,5.429127796425e-09,1.518583026376e+00,1.534491142536e-05,1.506690600162e+00
3.151500000000e+01,3.115750429191e-14,1.518583037474e+00,4.295060140932e-14,1.518583037474e+00,5.402049908575e-09,1.518583026403e+00,1.526837836034e-05,1.506690676504e+00
3.152000000000e+01,3.100210559095e-14,1.518583037474e+00,4.273638439110e-14,1.518583037474e+00,5.375107072254e-09,1.518583026430e+00,1.519222700558e-05,1.506690752465e+00
3.152500000000e+01,3.084748194424e-14,1.518583037474e+00,4.252323578472e-14,1.518583037474e+00,5.348298613889e-09,1.518583026457e+00,1.511645545728e-05,1.506690828047e+00
3.153000000000e+01,3.069362948619e-14,1.518583037474e+00,4.231115026145e-14,1.518583037474e+00,5.321623863269e-09,1.518583026483e+00,1.504106182115e-05,1.506690903253e+00
3.153500000000e+01,3.054054437048e-14,1.518583037474e+00,4.210012251914e-14,1.518583037474e+00,5.295082153522e-09,1.518583026510e+00,1.496604421235e-05,1.506690978083e+00
3.154000000000e+01,3.038822276996e-14,1.518583037474e+00,4.189014728208e-14,1.518583037474e+00,5.268672821105e-09,1.518583026536e+00,1.489140075544e-05,1.506691052540e+00
3.154500000000e+01,3.023666087660e-14,1.518583037474e+00,4.168121930089e-14,1.518583037474e+00,5.242395205783e-09,1.518583026562e+00,1.481712958432e-05,1.506691126626e+00
3.155000000000e+01,3.008585490133e-14,1.518583037474e+00,4.147333335236e-14,1.518583037474e+00,5.216248650614e-09,1.518583026588e+00,1.474322884222e-05,1.506691200342e+00
3.155500000000e+01,2.993580107401e-14,1.518583037474e+00,4.126648423931e-14,1.518583037474e+00,5.190232501933e-09,1.518583026614e+00,1.466969668160e-05,1.506691273690e+00
3.156000000000e+01,2.978649564327e-14,1.518583037474e+00,4.106066679052e-14,1.518583037474e+00,5.164346109334e-09,1.518583026640e+00,1.459653126416e-05,1.506691346673e+00
3.156500000000e+01,2.963793487647e-14,1.518583037474e+00,4.085587586054e-14,1.518583037474e+00,5.138588825658e-09,1.518583026666e+00,1.452373076077e-05,1.506691419292e+00
3.157000000000e+01,2.949011505959e-14,1.518583037474e+00,4.065210632959e-14,1.518583037474e+00,5.112960006970e-09,1.518583026691e+00,1.445129335140e-05,1.506691491548e+00
3.157500000000e+01,2.934303249712e-14,1.518583037474e+00,4.044935310341e-14,1.518583037474e+00,5.087459012548e-09,1.518583026717e+00,1.437921722512e-05,1.506691563444e+00
3.158000000000e+01,2.919668351199e-14,1.518583037474e+00,4.024761111316e-14,1.518583037474e+00,5.062085204866e-09,1.518583026742e+00,1.430750058001e-05,1.506691634982e+00
3.158500000000e+01,2.905106444547e-14,1.518583037474e+00,4.004687531529e-14,1.518583037474e+00,5.036837949579e-09,1.518583026767e+00,1.423614162317e-05,1.506691706162e+00
3.159000000000e+01,2.890617165707e-14,1.518583037474e+00,3.984714069139e-14,1.518583037474e+00,5.011716615502e-09,1.518583026792e+00,1.416513857061e-05,1.506691776988e+00
3.159500000000e+01,2.876200152447e-14,1.518583037474e+00,3.964840224808e-14,1.518583037474e+00,4.986720574602e-09,1.518583026817e+00,1.409448964725e-05,1.506691847460e+00
3.160000000000e+01,2.861855044341e-14,1.518583037474e+00,3.945065501689e-14,1.518583037474e+00,4.961849201976e-09,1.518583026842e+00,1.402419308686e-05,1.506691917581e+00
3.160500000000e+01,2.847581482760e-14,1.518583037474e+00,3.925389405413e-14,1.518583037474e+00,4.937101875838e-09,1.518583026867e+00,1.395424713204e-05,1.506691987353e+00
3.161000000000e+01,2.833379110864e-14,1.518583037474e+00,3.905811444077e-14,1.518583037474e+00,4.912477977505e-09,1.518583026891e+00,1.388465003412e-05,1.506692056776e+00
3.161500000000e+01,2.819247573593e-14,1.518583037474e+00,3.886331128230e-14,1.518583037474e+00,4.887976891376e-09,1.518583026916e+00,1.381540005317e-05,1.506692125853e+00
3.162000000000e+01,2.805186517659e-14,1.518583037474e+00,3.866947970864e-14,1.518583037474e+00,4.863598004925e-09,1.518583026940e+00,1.374649545794e-05,1.506692194585e+00
3.162500000000e+01,2.791195591534e-14,1.518583037474e+00,3.847661487398e-14,1.518583037474e+00,4.839340708677e-09,1.518583026964e+00,1.367793452582e-05,1.506692262975e+00
3.163000000000e+01,2.777274445444e-14,1.518583037474e+00,3.828471195670e-14,1.518583037474e+00,4.815204396199e-09,1.518583026988e+00,1.360971554277e-05,1.506692331024e+00
3.163500000000e+01,2.763422731360e-14,1.518583037474e+00,3.809376615922e-14,1.518583037474e+00,4.791188464081e-09,1.518583027012e+00,1.354183680332e-05,1.506692398733e+00
3.164000000000e+01,2.749640102987e-14,1.518583037474e+00,3.790377270787e-14,1.518583037474e+00,4.767292311925e-09,1.518583027036e+00,1.347429661049e-05,1.506692466104e+00
3.164500000000e+01,2.735926215761e-14,1.518583037474e+00,3.771472685281e-14,1.518583037474e+00,4.743515342324e-09,1.518583027060e+00,1.340709327578e-05,1.506692533140e+00
3.165000000000e+01,2.722280726833e-14,1.518583037474e+00,3.752662386789e-14,1.518583037474e+00,4.719856960855e-09,1.518583027084e+00,1.334022511911e-05,1.506692599841e+00
3.165500000000e+01,2.708703295064e-14,1.518583037474e+00,3.733945905052e-14,1.518583037474e+00,4.696316576055e-09,1.518583027107e+00,1.327369046875e-05,1.506692666209e+00
3.166000000000e+01,2.695193581019e-14,1.518583037474e+00,3.715322772157e-14,1.518583037474e+00,4.672893599414e-09,1.518583027130e+00,1.320748766135e-05,1.506692732247e+00
3.166500000000e+01,2.681751246954e-14,1.518583037474e+00,3.696792522525e-14,1.518583037474e+00,4.649587445357e-09,1.518583027154e+00,1.314161504182e-05,1.506692797955e+00
3.167000000000e+01,2.668375956810e-14,1.518583037474e+00,3.678354692899e-14,1.518583037474e+00,4.626397531228e-09,1.518583027177e+00,1.307607096336e-05,1.506692863335e+00
3.167500000000e+01,2.655067376204e-14,1.518583037474e+00,3.660008822331e-14,1.518583037474e+00,4.603323277278e-09,1.518583027200e+00,1.301085378735e-05,1.506692928390e+00
3.168000000000e+01,2.641825172420e-14,1.518583037474e+00,3.641754452175e-14,1.518583037474e+00,4.580364106649e-09,1.518583027223e+00,1.294596188337e-05,1.506692993119e+00
3.168500000000e+01,2.628649014403e-14,1.518583037474e+00,3.623591126070e-14,1.518583037474e+00,4.557519445362e-09,1.518583027246e+00,1.288139362910e-05,1.506693057526e+00
3.169000000000e+01,2.615538572749e-14,1.518583037474e+00,3.605518389931e-14,1.518583037474e+00,4.534788722299e-09,1.518583027268e+00,1.281714741035e-05,1.506693121612e+00
3.169500000000e+01,2.602493519695e-14,1.518583037474e+00,3.587535791940e-14,1.518583037474e+00,4.512171369190e-09,1.518583027291e+00,1.275322162095e-05,1.506693185378e+00
3.170000000000e+01,2.589513529115e-14,1.518583037474e+00,3.569642882531e-14,1.518583037474e+00,4.489666820600e-09,1.518583027313e+00,1.268961466276e-05,1.506693248826e+00
3.170500000000e+01,2.576598276507e-14,1.518583037474e+00,3.551839214379e-14,1.518583037474e+00,4.467274513914e-09,1.518583027336e+00,1.262632494559e-05,1.506693311958e+00
3.171000000000e+01,2.563747438991e-14,1.518583037474e+00,3.534124342393e-14,1.518583037474e+00,4.444993889324e-09,1.518583027358e+00,1.256335088720e-05,1.506693374775e+00
3.171500000000e+01,2.550960695294e-14,1.518583037474e+00,3.516497823700e-14,1.518583037474e+00,4.422824389812e-09,1.518583027380e+00,1.250069091324e-05,1.506693437278e+00
3.172000000000e+01,2.538237725748e-14,1.518583037474e+00,3.498959217636e-14,1.518583037474e+00,4.400765461141e-09,1.518583027402e+00,1.243834345721e-05,1.506693499470e+00
3.172500000000e+01,2.525578212277e-14,1.518583037474e+00,3.481508085734e-14,1.518583037474e+00,4.378816551836e-09,1.518583027424e+00,1.237630696041e-05,1.506693561351e+00
3.173000000000e+01,2.512981838393e-14,1.518583037474e+00,3.464143991715e-14,1.518583037474e+00,4.356977113172e-09,1.518583027446e+00,1.231457987192e-05,1.506693622924e+00
3.173500000000e+01,2.500448289185e-14,1.518583037474e+00,3.446866501477e-14,1.518583037474e+00,4.335246599163e-09,1.518583027467e+00,1.225316064858e-05,1.506693684190e+00
3.174000000000e+01,2.487977251315e-14,1.518583037474e+00,3.429675183081e-14,1.518583037474e+00,4.313624466545e-09,1.518583027489e+00,1.219204775489e-05,1.506693745150e+00
3.174500000000e+01,2.475568413006e-14,1.518583037474e+00,3.412569606743e-14,1.518583037474e+00,4.292110174763e-09,1.518583027510e+00,1.213123966303e-05,1.506693805806e+00
3.175000000000e+01,2.463221464036e-14,1.518583037474e+00,3.395549344823e-14,1.518583037474e+00,4.270703185959e-09,1.518583027532e+00,1.207073485279e-05,1.506693866160e+00
3.175500000000e+01,2.450936095732e-14,1.518583037474e+00,3.378613971813e-14,1.518583037474e+00,4.249402964957e-09,1.518583027553e+00,1.201053181155e-05,1.506693926213e+00
3.176000000000e+01,2.438712000957e-14,1.518583037474e+00,3.361763064329e-14,1.518583037474e+00,4.228208979251e-09,1.518583027574e+00,1.195062903423e-05,1.506693985966e+00
3.176500000000e+01,2.426548874109e-14,1.518583037474e+00,3.344996201096e-14,1.518583037474e+00,4.207120698989e-09,1.518583027595e+00,1.189102502327e-05,1.506694045421e+00
3.177000000000e+01,2.414446411109e-14,1.518583037474e+00,3.328312962943e-14,1.518583037474e+00,4.186137596964e-09,1.518583027616e+00,1.183171828854e-05,1.506694104580e+00
3.177500000000e+01,2.402404309396e-14,1.518583037474e+00,3.311712932787e-14,1.518583037474e+00,4.165259148597e-09,1.518583027637e+00,1.177270734739e-05,1.506694163443e+00
3.178000000000e+01,2.390422267915e-14,1.518583037474e+00,3.295195695627e-14,1.518583037474e+00,4.144484831925e-09,1.518583027658e+00,1.171399072454e-05,1.506694222013e+00
3.178500000000e+01,2.378499987115e-14,1.518583037474e+00,3.278760838531e-14,1.518583037474e+00,4.123814127590e-09,1.518583027678e+00,1.165556695206e-05,1.506694280291e+00
3.179000000000e+01,2.366637168940e-14,1.518583037474e+00,3.262407950626e-14,1.518583037474e+00,4.103246518824e-09,1.518583027699e+00,1.159743456937e-05,1.506694338278e+00
3.179500000000e+01,2.354833516816e-14,1.518583037474e+00,3.246136623091e-14,1.518583037474e+00,4.082781491433e-09,1.518583027719e+00,1.153959212314e-05,1.506694395976e+00
3.180000000000e+01,2.343088735653e-14,1.518583037474e+00,3.229946449140e-14,1.518583037474e+00,4.062418533793e-09,1.518583027739e+00,1.148203816732e-05,1.506694453386e+00
3.180500000000e+01,2.331402531831e-14,1.518583037474e+00,3.213837024018e-14,1.518583037474e+00,4.042157136828e-09,1.518583027760e+00,1.142477126305e-05,1.506694510510e+00
3.181000000000e+01,2.319774613193e-14,1.518583037474e+00,3.197807944989e-14,1.518583037474e+00,4.021996794001e-09,1.518583027780e+00,1.136778997866e-05,1.506694567349e+00
3.181500000000e+01,2.308204689041e-14,1.518583037474e+00,3.181858811326e-14,1.518583037474e+00,4.001937001304e-09,1.518583027800e+00,1.131109288960e-05,1.506694623905e+00
